Index,shares,text,misinformation,source,revision
500,1,".



⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷


*MUNDO*

*Esperança: filho de mineira nasce na Inglaterra em meio à pandemia*

Menino nasceu nesta quinta-feira (26), em Peterborough na Inglaterra.

postado em 26/03/2020 20:07 / atualizado em 26/03/2020 21:08

(foto: Divulgação/Camila Aguiar)

Em meio a tantas notícias alarmantes, a esperança surge no nascimento de uma criança. Essa é a história do pequeno Lucas, filho da mineira Camila Aguiar. O menino nasceu nesta quinta-feira (26), neste período de pandemia do novo coronavírus, em Peterborough, na Inglaterra, e chegou trazendo a expectativa de dias melhores.

A família, que com o passar do tempo se dividiu em três continentes, foi impedida de participar do parto. Isso porque a Europa é um dos principais epicentros da COVID-19. Até o momento, são mais de 220 mil casos do vírus relatados no continente, além de 11.987 mortes. Isso significa que, globalmente, cerca de seis em cada 10 casos e sete em cada 10 mortes foram relatados na Europa, com mais de 500 mil infecções confirmadas em todo o mundo.

Carolina Aguiar, irmã de Camila, fez questão de ressaltar que este é, sem dúvida, um momento incrível. ""Fico bem triste de não poder ter ido, ainda mais pelo fato de que minha irmã está passando por tudo isso sem nosso apoio presencial. Mas, ao mesmo tempo, vejo que pela primeira vez o mundo inteiro está unido visando o bem comum e, de certa forma, estou contente que tenho a oportunidade de fazer minha parte e ficar em casa”, conta.

Carolina vive nos Estados Unidos com a esposa e foi escolhida para ser a madrinha da criança. “Ninguém dormiu. Até tentamos, mas acordamos de hora em hora para checar as mensagens e saber da Camila e do Luquinhas. Foi o Lewis (pai do Lucas) que deu a notícia  da chegada dele no grupo da família com uma foto”, diz. “Eu não sabia se ria, se chorava, se ligava pra minha irmã, para o meu pai ou minha mãe. Cada um da família em um lugar diferente. Foi uma loucura”, comenta.

Na última terça-feira, Camila teve que se isolar no Peterborough City Hospital, que fica a 137 quilômetros de Londres. A recomendação médica era para que o parto fosse realizado sem prejuízo para o bebê. Nem mesmo o marido, o britânico Lewis Lennard, pode acompanhá-la. Foi apenas na manhã de quinta-feira que Lennard recebeu o aval dos médicos para participar da cesariana, que deu à luz Lucas.

O engenheiro eletrônico conta que a experiência de ser pai em meio a uma pandemia não é fácil. “Acho que essa é a primeira vez que as pessoas são proibidas de visitar hospitais. A situação da minha esposa é grave, quatro dias dentro de um hospital, isolada em um país estrangeiro”, diz. “Eu me sinto meio assustado, porque é difícil imaginar ser pai no meio de uma pandemia. Os supermercados estão vazios e os suplementos essenciais para as crianças estão em falta, porque as pessoas entraram em desespero e compraram todos os  estoques”, explica.

Como o novo coronavírus se espalhou por todo o continente, muitos países europeus adotaram medidas severas para conter o surto, incluindo a imposição de ações de bloqueio e fechamento de empresas e fronteiras, além de limitar as reuniões públicas.

Na última segunda-feira (23), o Reino Unido proibiu reuniões de mais de duas pessoas nas ruas, fechou todas as lojas não essenciais (entre as exceções estão supermercados, lojas de comida e farmácias) e limitou exercícios físicos a uma vez por dia. Todos os eventos sociais estão proibidos, inclusive casamentos e batismos. A polícia poderá dissolver reuniões e multar quem desobedecer as regras.

A avó materna Cristina Aguiar conta que resolveu adiantar a passagem quando viu que os países estavam prestes a fechar as fronteiras. A belo-horizontina embarcou, então, no dia 16, mas não conseguiu levar o marido, Eduardo Ferreira. O advogado é diabético e por isso pertence ao grupo de risco. Ela ressalta que é muito difícil estar na Inglaterra e mesmo assim não poder sair para ver o neto. “Queria ensinar minha filha a amamentar, a trocar a primeira fralda, a ser mãe... É complicado. Ainda mais sem meu marido aqui.”

Eduardo está em isolamento social. O advogado diz que não achou que a medida seria tão difícil de ser cumprida. “Estou de quarentena aqui em Belo Horizonte desde sábado (14). É inimaginável ficar 15 dias em casa sem poder sair”, conta. “É difícil não poder estar lá para ver o nascimento do meu neto, mas sei que nosso problema é mínimo perto de tudo o que está acontecendo no mundo.”

*EMOÇÃO VIA CELULAR*

Como estão proibidos de viajar e entrar no hospital onde Camila e Lucas estão, a maioria dos familiares só pode ver o rosto da criança pela primeira vez pela tela do celular.

“Fiquei muito emocionado. Foi maravilhoso, mas nada se compara a estar lá. A primeira coisa que eu vou fazer quando tudo isso passar é ir ver meu neto.  Mas entendo que agora é importante ficar em casa”, conta o avô.

*RESOLUÇÕES PARA O MUNDO*

O nascimento de Lucas trouxe junto com ele a esperança de dias melhores. O pai, os avós e a tia enxergam um futuro melhor para a criança que nasceu em uma época tão triste.

“Quando o Lucas crescer, vamos contar para ele que o mundo estava um caos quando ele nasceu, mas que as pessoas unidas conseguiram passar por tudo isso e colocar suas prioridades no lugar certo. Ele vai aprender que cada pessoa é importante, tem voz e um papel”, afirma a madrinha Carolina.

A avó também compartilha da mesma ideia. “O coronavírus mudou nossa vida para todo o sempre. Ele nos ensinou os verdadeiros valores que estavam esquecidos há muito tempo, como, por exemplo, a importância de um abraço. O Lucas é nosso pequeno sopro de vida, que veio para nos dar esperança”, diz.

A mãe de Lucas, Camila Aguiar, não pode dar entrevista para a matéria por estar medicada e em quarentena no hospital.

 A estagiária está sob supervisão da sub-editora Ellen Cristie.



⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷",0,,
501,1,Virus,0,,
502,1,https://fanoticias.com.br/covid-19-sao-mateus-tem-sete-pessoas-monitoradas/,0,,
503,1,https://fanoticias.com.br/covid-19-mundo-deve-chegar-a-1-milhao-de-casos-esta-semana/,0,,
504,1,https://fanoticias.com.br/cinquenta-respiradores-chegam-ao-estado-para-reforar-atendimento-aos-casos-da-covid-19/,0,,
505,1,https://fanoticias.com.br/covid-19-mesmo-apos-cura-pacientes-podem-transmitir-doenca-por-ate-8-dias/,0,,
506,1,"NÃO TEM INTERNADOS
Hospitais de Itabira não tem nenhum paciente internado com suspeita de coronavírus - https://www.fatosdeminas.com.br/pg.php?id_cat=77&&id=21303
#FatosDeMinas #Itabira #MinasGerais #Covid-19 #Pandemia #Coronavirus #HNSD",0,,
507,1,".
⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️

*BRASIL*

*Domésticos poderão ter contrato suspenso durante a crise do coronavírus*

A ideia é que esses empregados possam ter seus contratos suspensos ou reduzidos, mas recebam o seguro-desemprego do governo federal nesse período

MBMarina Barbosa

postado em 30/03/2020 16:33 / atualizado em 30/03/2020 16:38

(foto: Cícero/CB/D.A Press)

A medida provisória que promete flexibilizar as relações de trabalho durante a crise do coronavírus também deve atingir os trabalhadores domésticos. A ideia é que esses empregados possam ter seus contratos suspensos ou reduzidos, mas recebam o seguro-desemprego do governo federal nesse período.

16:27 - 30/03/2020Perda de moedas emergentes foi mais rápida que em crise de 2008, diz Unctad

16:21 - 30/03/2020Ipea revisa PIB de 2020 para queda de 0,4% a 1,8%, contra alta anterior de 2,1%

16:10 - 30/03/2020FGV: coronavírus não pode ser desculpa; economia não ia acelerar como imaginado

Segundo fontes do governo, a ideia de estender essa possibilidade aos empregados domésticos que têm carteira de trabalho assinada partiu do ministro da Economia, Paulo Guedes, que tem prometido ""não deixar ninguém para trás"" durante a pandemia do Covid-19.


A proposta é que o governo pague todo o seguro-desemprego ao qual esses trabalhadores teriam direito se fossem demitidos quando o contrato for totalmente suspenso, o que poderia ser feito por até dois meses. Ou libere parte desse benefício quando o contrato for reduzido em até 50% por um período de até três meses para garantir que esse pessoal tenha uma renda de pelo menos um salário mínimo (R$ 1.045) durante a pandemia.


A medida provisória, que vai substituir os pontos que foram revogados da MP 927, está sendo elaborada há cerca de uma semana pelo governo federal e deve ser publicada nos próximos dias. Nesta segunda-feira (30), por sinal, o presidente Jair Bolsonaro volta a discutir o pacote econômico de enfrentamento ao Covid-19 com o ministro Paulo Guedes. E o assunto deve ser colocado em pauta, tanto que o secretário especial de Previdência e Trabalho do Ministério da Economia, Bruno Bianco, já está no Palácio para a conversa com Bolsonaro. 

Estado de Minas 

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️",0,,
508,1,http://vozdopara.com.br/rei-da-tailandia-se-isola-de-coronavirus-com-20-namoradas/,0,,
509,1,http://vozdopara.com.br/para-chega-a-um-total-de-26-infectados-por-coronavirus/,0,,
510,1,https://maisminas.org/ufop-exames-novo-coronavirus/,0,,
511,1,"*BOLETIM/CORONAVÍRUS*

Rondônia confirma mais 1 caso do novo coronavírus e total vai 9. | DiarioDaAmazonia.com.br





https://www.diariodaamazonia.com.br/rondonia-confirma-mais-1-caso-de-novo-coronavirus-e-total-vai-a-9/",0,,
512,1,http://vozdopara.com.br/mortes-por-novo-coronavirus-sobem-20-no-brasil-pais-vive-grave-crise-politica/,0,,
513,1,"A bancada do PSOL na Câmara dos Deputados protocolou uma representação para que o deputado federal Osmar Terra (MDB-RS), ex-ministro da Cidadania de Bolsonaro, seja processado pelo Conselho de Ética e tenha o mandato cassado em razão de suposta ""quebra de decoro parlamentar"".
.
A representação acusa Terra de propagar ""notícias falsas"" a fim de defender o fim do isolamento social, uma das principais orientações dada pela Organização Mundial da Saúde, hoje aplicada no Brasil a contragosto do presidente Bolsonaro.
.
""O deputado federal Osmar Terra desonrou o cargo para o qual foi eleito, abusando das prerrogativas asseguradas para disseminar informações que atentam contra as orientações oficiais da OMS para a prevenção de mortes pela pandemia do Coronavírus (Covid-19)"", diz a representação assinada pelos deputados federais Ivan Valente e Luiza Erundina.

Terra tem sido citado como um eventual substituto do ministro da Saúde, Luiz Mandetta (DEM-MS) e tem aconselhado Bolsonaro no tema da Covid-19.",0,,
514,1,https://tconline.com.br/governo-de-pernambuco-confirma-primeira-morte-por-coronavirus/,0,,
515,1,https://maisminas.org/governo-minas-cria-canal-doacoes-combate-coronavirus/,0,,
516,1,https://maisminas.org/em-bh-idosos-podem-fazer-agendamento-para-vacinar/amp/,0,,
517,1,https://maisminas.org/divinopolis-medidas-contra-o-coronavirus/,0,,
518,1,https://maisminas.org/minas-gerais-133-casos-confirmados-coronavirus/,0,,
519,1,".

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️

*MINAS GERAIS*

*Governo de MG decide antecipar recesso escolar do mês de julho*

As escolas estaduais estava com aulas suspensas desde o dia 18 de março. O recesso está valendo desde esta segunda-feira (23).

Por G1 Minas — Belo Horizonte
25/03/2020 13h54  Atualizado há 33 minutos


Cidade Administrativa — Foto: TV Globo/Reprodução

O início do recesso do mês de julho para as escolas estaduais em Minas Gerais foi antecipado para esta segunda-feira (23). De acordo com a Secretaria de Estado de Educação, o motivo é ampliar as ações de prevenção da transmissão do novo coronavírus.

No dia 15 de março, o governo estadual havia decretado suspensão das aulas entre os dias 18 e 22. Com o avanço da doença em Minas Gerais, as escolas entram em recesso por temo indeterminado.

De acordo balanço divulgado na manhã desta quarta-feira (25), há 133 casos confirmados de covid-19 no estado, sendo que 90 deles se concentram em Belo Horizonte.

⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⤵️",0,,
520,1,https://fanoticias.com.br/covid-19-doze-pacientes-diagnosticados-no-es-ja-estao-curados/,0,,
521,1,https://fanoticias.com.br/imagem-mostra-virus-matando-celulas-humanas/,0,,
522,1,"*ANATEL* em conscientização contra o *_Corona Vírus_*, esta dando *GRATUITAMENTE 7GB de INTERNET*

*RECEBER INTERNET:*
https://gerandocupom.site/anatel",1,,
523,1,https://maisminas.org/campanha-vacinacao-gripe-comeca-hoje-brasil/,0,,
524,1,https://maisminas.org/betim-anuncia-a-criacao-de-170-leitos-de-uti-para-enfrentar-o-coronavirus/,0,,
525,1,*CHINA USA DRONE PARA RETIRAR AS PESSOAS DA RUA *,1,,
526,1,http://vozdopara.com.br/virus-perde-virus-ganha/,0,,
527,1,http://vozdopara.com.br/estados-unidos-e-o-desastre-inevitavel-da-covid-19-licoes-para-o-brasil/,0,,
528,1,https://fanoticias.com.br/profissionais-do-sus-ja-enfrentam-covid-19-sem-protecao-e-cobram-testes/,0,,
529,1,http://vozdopara.com.br/para-com-9-casos-dobra-quantidade-de-pessoas-com-novo-coronavirus-no-estado-nas-ultimas-24h/,0,,
530,1,https://maisminas.org/dinho-ouro-preto-contrai-covid-19/,0,,
531,1,http://vozdopara.com.br/covid-19-brasil-alcanca-46-mortes-e-mais-de-2-mil-casos-confirmados/,0,,
532,1,https://maisminas.org/minas-gerais-confirma-20-novos-casos-do-coronavirus/,0,,
533,1,https://fanoticias.com.br/covid-19-presos-do-regime-semiaberto-vao-cumprir-pena-em-casa-no-es/,0,,
534,1,".



⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷


*BRASIL*

*SETOR PEDE AJUDA FINANCEIRA*
⠀
O setor de bares e restaurantes se uniu para suplicar a ajuda dos bancos e do governo Bolsonaro para combater os estragos da pandemia do coronavírus nos negócios e nas vidas das 6 milhões de pessoas que suportam o segmento. Em carta aberta às instituições financeiras, destinada aos banqueiros, listam em torno de sete pedidos que incluem crédito para capital de giro, carência nos pagamentos e contrapartida do governo do lado das garantias para sobreviverem à crise.
⠀
Algumas medidas para financiar a folha de pagamentos das empresas estão em debate entre bancos públicos e privados juntamente com o governo. A dificuldade de orquestrar uma saída única e eficaz, porém, adia uma decisão no curto prazo, complicando a vida financeira das empresas.


⚠️⚠️⚠️⚠️⚠️
*CIDADE ALERTA*
🦅🗞📰🇧🇷

⠀",0,,
535,1,https://fanoticias.com.br/coronavirus-policia-da-india-agride-pessoas-que-desrespeitam-confinamento/,0,,
536,1,https://fanoticias.com.br/assaltante-e-morto-apos-tentar-roubar-mulher-em-posto-de-vacinacao/,0,,
537,1,https://fanoticias.com.br/ao-vivo-william-bonner-admite-cansaco-em-falar-de-coronavirus/,0,,
538,1,"*PANDEMIA*



Novo coronavírus atinge marca de meio milhão de casos no mundo.

Guilherme Bianchini - Estadão Conteúdo

O número de infectados pelo novo coronavírus em todo o mundo já passa de 500 mil. A contagem rompeu a barreira do meio milhão na tarde desta quinta-feira, 26, segundo dados atualizados em tempo real pela Universidade Johns Hopkins, dos Estados Unidos. São 22.993 vítimas fatais da covid-19 entre 510.108 pacientes, com uma taxa de letalidade global de 4,5%.

A China ainda é o país com maior número de casos, com 81.782, mas deve ser ultrapassada a qualquer momento pela Itália (80.539), que já está no topo da lista de mortes - 8.165. Enquanto os asiáticos passam por grande desaceleração no número de novos pacientes, os europeus vivem situação preocupante. Quarta com mais casos (56.197), a Espanha é a segunda no número de óbitos, com 4.145.

O cenário também é bastante grave nos Estados Unidos, onde houve uma escalada considerável do coronavírus na última semana. Os casos já totalizam 75.233, e o número de mortes passou de mil nesta quinta. O epicentro do surto americano está em Nova York, que já teve 280 vítimas fatais.

Apenas 22 países em todo o planeta ainda não confirmaram nenhum caso da covid-19, mas é provável que haja subnotificação em grande parte do grupo. Dez dos países estão na Oceania, seguida por África (oito) e Ásia (quatro). Todas as nações da América e da Europa já foram afetadas pela doença.

https://www.dropbox.com/s/np429oc8xws89pz/BBC%20NOT%C3%8DCIAS%20BR%20IMG-20200203-WA1434.jpg?dl=0",0,,
539,1,"M️ *Visitas em presídios são suspensas por mais 30 dias devido à pandemia de Covid-19*

Governo já tinha suspendido visitas por 15 dias, mas Iapen publicou nova portaria aumentando para 30 dias. Acre tem 23 casos confirmados de coronavírus.

*Por G1 — Rio Branco 26/03/2020*

Mesmo sem caso confirmado do novo coronavírus em presídios do estado, o Instituto de Administração Penitenciária do Acre (Iapen-AC) aumentou a suspensão das visitas para 30 dias nas unidades prisionais. A nova portaria foi publicada na edição desta quinta-feira (26) do Diário Oficial do Estado (DOE).

Ao publicar o decreto de situação de emergência devido à pandemia de Covid-19, no último dia 17 de março, o governador do Acre, Gladson Cameli, tinha estipulado um prazo de 15 dias de suspensão das visitas para manter o controle dentro das unidades penitenciárias do estado.

O G1 entrou em contato com o diretor do Iapen, Arlenilson Cunha, para saber porque o tempo de suspensão foi aumentado e também quais outras medidas estão sendo adotadas dentro das unidades prisionais para evitar a contaminação pela doença, mas até última atualização desta reportagem não obteve resposta.

Conforme a nova portaria, estão suspensas por um mês as visitas sociais, no caso as familiares e íntimas, além do atendimento de advogados, “salvo comprovada necessidades urgentes ou que envolvam prazos processuais não suspensos”.

As escoltas e saídas externas que estavam agendadas também seguem suspensas por 30 dias, mas com “exceção de requisições judiciais, inclusões emergenciais e daquelas que por sua natureza, precisam ser realizadas”, determina a portaria.

Covid-19 no Acre

O novo boletim da Secretaria de Saúde (Sesacre) confirmou, nessa quarta-feira (25), mais dois novos casos de Covid-19, o novo coronavírus, no Acre. Com os novos casos, sobe para 23 o número de infectados pela doença no estado.

O boletim aponta que a Saúde recebeu 295 casos suspeitos, descartou 225, confirmou 23 e mais 47 seguem em análise. Todos os pacientes confirmados estão em Rio Branco.

⚖️ *Informou M️undo News 🚔*",0,,
